prov_name,yr,age,pop_prop
Yunnan,2007,50_,0.204302828
Yunnan,2008,0,0.01280897
Yunnan,2008,1_14,0.208006938
Yunnan,2008,15_49,0.575069424
Yunnan,2008,50_,0.204114668
Yunnan,2009,0,0.012462634
Yunnan,2009,1_14,0.201572276
Yunnan,2009,15_49,0.582038582
Yunnan,2009,50_,0.203926508
Yunnan,2010,0,0.012116297
Yunnan,2010,1_14,0.195137613
Yunnan,2010,15_49,0.589007741
Yunnan,2010,50_,0.203738349
Yunnan,2011,0,0.0121712
Yunnan,2011,1_14,0.191864722
Yunnan,2011,15_49,0.58550003
Yunnan,2011,50_,0.210464048
Yunnan,2012,0,0.012226102
Yunnan,2012,1_14,0.188591831
Yunnan,2012,15_49,0.58199232
Yunnan,2012,50_,0.217189747
Yunnan,2013,0,0.012281004
Yunnan,2013,1_14,0.18531894
Yunnan,2013,15_49,0.578484609
Yunnan,2013,50_,0.223915446
Yunnan,2014,0,0.012335906
Yunnan,2014,1_14,0.182046049
Yunnan,2014,15_49,0.574976899
Yunnan,2014,50_,0.230641146
Tibet,1990,0,0.02227542
Tibet,1990,1_14,0.3335605
Tibet,1990,15_49,0.497950164
Tibet,1990,50_,0.146213916
Tibet,1991,0,0.02227542
Tibet,1991,1_14,0.333187766
Tibet,1991,15_49,0.498400705
Tibet,1991,50_,0.146136109
Tibet,1992,0,0.02227542
Tibet,1992,1_14,0.332815031
Tibet,1992,15_49,0.498851247
Tibet,1992,50_,0.146058302
Tibet,1993,0,0.02227542
Tibet,1993,1_14,0.332442296
Tibet,1993,15_49,0.499301789
Tibet,1993,50_,0.145980495
Tibet,1994,0,0.02227542
Tibet,1994,1_14,0.332069562
Tibet,1994,15_49,0.499752331
Tibet,1994,50_,0.145902687
Tibet,1995,0,0.02227542
Tibet,1995,1_14,0.331696827
Tibet,1995,15_49,0.500202873
Tibet,1995,50_,0.14582488
Tibet,1996,0,0.021653034
Tibet,1996,1_14,0.323900099
Tibet,1996,15_49,0.50942822
Tibet,1996,50_,0.145018647
Tibet,1997,0,0.021030649
Tibet,1997,1_14,0.316103371
Tibet,1997,15_49,0.518653567
Tibet,1997,50_,0.144212413
Tibet,1998,0,0.020408263
Tibet,1998,1_14,0.308306643
Tibet,1998,15_49,0.527878915
Tibet,1998,50_,0.143406179
Tibet,1999,0,0.019785878
Tibet,1999,1_14,0.300509915
Tibet,1999,15_49,0.537104262
Tibet,1999,50_,0.142599945
Tibet,2000,0,0.019163492
Tibet,2000,1_14,0.292713187
Tibet,2000,15_49,0.546329609
Tibet,2000,50_,0.141793712
Tibet,2001,0,0.018745215
Tibet,2001,1_14,0.285359597
Tibet,2001,15_49,0.547961473
Tibet,2001,50_,0.147933715
Tibet,2002,0,0.018326938
Tibet,2002,1_14,0.278006008
Tibet,2002,15_49,0.549593337
Tibet,2002,50_,0.154073718
Tibet,2003,0,0.017908661
Tibet,2003,1_14,0.270652418
Tibet,2003,15_49,0.5512252
Tibet,2003,50_,0.160213721
Tibet,2004,0,0.017490384
Tibet,2004,1_14,0.263298828
Tibet,2004,15_49,0.552857064
Tibet,2004,50_,0.166353724
Tibet,2005,0,0.017072106
Tibet,2005,1_14,0.255945238
Tibet,2005,15_49,0.554488928
Tibet,2005,50_,0.172493728
Tibet,2006,0,0.016673376
Tibet,2006,1_14,0.250484257
Tibet,2006,15_49,0.565193652
Tibet,2006,50_,0.167648715
Tibet,2007,0,0.016274645
Tibet,2007,1_14,0.245023276
Tibet,2007,15_49,0.575898377
Tibet,2007,50_,0.162803703
Tibet,2008,0,0.015875914
Tibet,2008,1_14,0.239562294
Tibet,2008,15_49,0.586603102
Tibet,2008,50_,0.157958691
Tibet,2009,0,0.015477183
Tibet,2009,1_14,0.234101313
Tibet,2009,15_49,0.597307826
Tibet,2009,50_,0.153113678
Tibet,2010,0,0.015078452
Tibet,2010,1_14,0.228640331
Tibet,2010,15_49,0.608012551
Tibet,2010,50_,0.148268666
Tibet,2011,0,0.014547258
Tibet,2011,1_14,0.227558155
Tibet,2011,15_49,0.603888415
Tibet,2011,50_,0.154006172
Tibet,2012,0,0.014016064
Tibet,2012,1_14,0.226475979
Tibet,2012,15_49,0.599764279
Tibet,2012,50_,0.159743678
Tibet,2013,0,0.01348487
Tibet,2013,1_14,0.225393803
Tibet,2013,15_49,0.595640143
Tibet,2013,50_,0.165481184
Tibet,2014,0,0.012953677
Tibet,2014,1_14,0.224311627
Tibet,2014,15_49,0.591516007
Tibet,2014,50_,0.17121869
Shaanxi,1990,0,0.014418188
Shaanxi,1990,1_14,0.274330653
Shaanxi,1990,15_49,0.5591985
Shaanxi,1990,50_,0.152052658
Shaanxi,1991,0,0.014418188
Shaanxi,1991,1_14,0.274347285
Shaanxi,1991,15_49,0.554616934
Shaanxi,1991,50_,0.156617593
Shaanxi,1992,0,0.014418188
Shaanxi,1992,1_14,0.274363916
Shaanxi,1992,15_49,0.550035367
Shaanxi,1992,50_,0.161182528
Shaanxi,1993,0,0.014418188
Shaanxi,1993,1_14,0.274380548
Shaanxi,1993,15_49,0.545453801
Shaanxi,1993,50_,0.165747462
Shaanxi,1994,0,0.014418188
Shaanxi,1994,1_14,0.274397179
Shaanxi,1994,15_49,0.540872235
Shaanxi,1994,50_,0.170312397
Shaanxi,1995,0,0.014418188
Shaanxi,1995,1_14,0.274413811
Shaanxi,1995,15_49,0.536290669
Shaanxi,1995,50_,0.174877332
Shaanxi,1996,0,0.013455423
Shaanxi,1996,1_14,0.267490629
Shaanxi,1996,15_49,0.542071423
Shaanxi,1996,50_,0.176982525
Shaanxi,1997,0,0.012492658
Shaanxi,1997,1_14,0.260567447
Shaanxi,1997,15_49,0.547852177
Shaanxi,1997,50_,0.179087718
Shaanxi,1998,0,0.011529893
Shaanxi,1998,1_14,0.253644264
Shaanxi,1998,15_49,0.55363293
Shaanxi,1998,50_,0.181192912
Shaanxi,1999,0,0.010567128
Shaanxi,1999,1_14,0.246721082
Shaanxi,1999,15_49,0.559413684
Shaanxi,1999,50_,0.183298105
Shaanxi,2000,0,0.009604363
Shaanxi,2000,1_14,0.2397979
Shaanxi,2000,15_49,0.565194438
Shaanxi,2000,50_,0.185403298
Shaanxi,2001,0,0.009475486
Shaanxi,2001,1_14,0.229160725
Shaanxi,2001,15_49,0.561655319
Shaanxi,2001,50_,0.19970847
Shaanxi,2002,0,0.009346609
Shaanxi,2002,1_14,0.21852355
Shaanxi,2002,15_49,0.5581162
Shaanxi,2002,50_,0.214013642
Shaanxi,2003,0,0.009217731
Shaanxi,2003,1_14,0.207886374
Shaanxi,2003,15_49,0.554577081
Shaanxi,2003,50_,0.228318814
Shaanxi,2004,0,0.009088854
Shaanxi,2004,1_14,0.197249199
Shaanxi,2004,15_49,0.551037962
Shaanxi,2004,50_,0.242623985
Shaanxi,2005,0,0.008959977
Shaanxi,2005,1_14,0.186612024
Shaanxi,2005,15_49,0.547498842
Shaanxi,2005,50_,0.256929157
Shaanxi,2006,0,0.008961399
Shaanxi,2006,1_14,0.176908365
Shaanxi,2006,15_49,0.557391041
Shaanxi,2006,50_,0.256739194
Shaanxi,2007,0,0.008962822
Shaanxi,2007,1_14,0.167204706
Shaanxi,2007,15_49,0.567283239
Shaanxi,2007,50_,0.256549232
Shaanxi,2008,0,0.008964245
Shaanxi,2008,1_14,0.157501048
Shaanxi,2008,15_49,0.577175438
Shaanxi,2008,50_,0.256359269
Shaanxi,2009,0,0.008965668
Shaanxi,2009,1_14,0.147797389
Shaanxi,2009,15_49,0.587067636
Shaanxi,2009,50_,0.256169307
Shaanxi,2010,0,0.008967091
Shaanxi,2010,1_14,0.13809373
Shaanxi,2010,15_49,0.596959835
Shaanxi,2010,50_,0.255979344
Shaanxi,2011,0,0.008924085
Shaanxi,2011,1_14,0.138821272
Shaanxi,2011,15_49,0.587829904
Shaanxi,2011,50_,0.264424739
Shaanxi,2012,0,0.008881078
Shaanxi,2012,1_14,0.139548815
Shaanxi,2012,15_49,0.578699972
Shaanxi,2012,50_,0.272870135
Shaanxi,2013,0,0.008838072
Shaanxi,2013,1_14,0.140276357
Shaanxi,2013,15_49,0.569570041
Shaanxi,2013,50_,0.28131553
Shaanxi,2014,0,0.008795066
Shaanxi,2014,1_14,0.141003899
Shaanxi,2014,15_49,0.56044011
Shaanxi,2014,50_,0.289760925
Gansu,1990,0,0.018986406
Gansu,1990,1_14,0.260760106
Gansu,1990,15_49,0.579151212
Gansu,1990,50_,0.141102276
Gansu,1991,0,0.018986406
Gansu,1991,1_14,0.261718858
Gansu,1991,15_49,0.573889803
Gansu,1991,50_,0.145404934
Gansu,1992,0,0.018986406
Gansu,1992,1_14,0.262677609
Gansu,1992,15_49,0.568628393
Gansu,1992,50_,0.149707592
Gansu,1993,0,0.018986406
Gansu,1993,1_14,0.263636361
Gansu,1993,15_49,0.563366983
Gansu,1993,50_,0.154010251
Gansu,1994,0,0.018986406
Gansu,1994,1_14,0.264595112
Gansu,1994,15_49,0.558105573
Gansu,1994,50_,0.158312909
Gansu,1995,0,0.018986406
Gansu,1995,1_14,0.265553863
Gansu,1995,15_49,0.552844164
Gansu,1995,50_,0.162615567
Gansu,1996,0,0.017831381
Gansu,1996,1_14,0.263670083
Gansu,1996,15_49,0.553426471
Gansu,1996,50_,0.165072064
Gansu,1997,0,0.016676357
Gansu,1997,1_14,0.261786303
Gansu,1997,15_49,0.554008779
Gansu,1997,50_,0.167528561
Gansu,1998,0,0.015521332
Gansu,1998,1_14,0.259902522
Gansu,1998,15_49,0.554591087
Gansu,1998,50_,0.169985059
Gansu,1999,0,0.014366308
Gansu,1999,1_14,0.258018742
Gansu,1999,15_49,0.555173395
Gansu,1999,50_,0.172441556
Gansu,2000,0,0.013211283
Gansu,2000,1_14,0.256134961
Gansu,2000,15_49,0.555755703
Gansu,2000,50_,0.174898053
Gansu,2001,0,0.012619899
Gansu,2001,1_14,0.249666041
Gansu,2001,15_49,0.553288008
Gansu,2001,50_,0.184426052
Gansu,2002,0,0.012028515
Gansu,2002,1_14,0.24319712
Gansu,2002,15_49,0.550820313
Gansu,2002,50_,0.193954052
Gansu,2003,0,0.011437132
Gansu,2003,1_14,0.236728199
Gansu,2003,15_49,0.548352618
Gansu,2003,50_,0.203482051
Gansu,2004,0,0.010845748
Gansu,2004,1_14,0.230259279
Gansu,2004,15_49,0.545884923
Gansu,2004,50_,0.21301005
Gansu,2005,0,0.010254364
Gansu,2005,1_14,0.223790358
Gansu,2005,15_49,0.543417228
Gansu,2005,50_,0.22253805
Gansu,2006,0,0.010369467
Gansu,2006,1_14,0.213183708
Gansu,2006,15_49,0.553033141
Gansu,2006,50_,0.223413684
Gansu,2007,0,0.01048457
Gansu,2007,1_14,0.202577059
Gansu,2007,15_49,0.562649053
Gansu,2007,50_,0.224289318
Gansu,2008,0,0.010599673
Gansu,2008,1_14,0.191970409
Gansu,2008,15_49,0.572264966
Gansu,2008,50_,0.225164952
Gansu,2009,0,0.010714776
Gansu,2009,1_14,0.18136376
Gansu,2009,15_49,0.581880879
Gansu,2009,50_,0.226040586
Gansu,2010,0,0.010829879
Gansu,2010,1_14,0.17075711
Gansu,2010,15_49,0.591496791
Gansu,2010,50_,0.22691622
Gansu,2011,0,0.010577642
Gansu,2011,1_14,0.168888787
Gansu,2011,15_49,0.58640292
Gansu,2011,50_,0.234130651
Gansu,2012,0,0.010325404
Gansu,2012,1_14,0.167020464
Gansu,2012,15_49,0.581309049
Gansu,2012,50_,0.241345082
Gansu,2013,0,0.010073167
Gansu,2013,1_14,0.165152141
Gansu,2013,15_49,0.576215178
Gansu,2013,50_,0.248559514
Gansu,2014,0,0.00982093
Gansu,2014,1_14,0.163283818
Gansu,2014,15_49,0.571121307
Gansu,2014,50_,0.255773945
Qinghai,1990,0,0.019677707
Qinghai,1990,1_14,0.287858699
Qinghai,1990,15_49,0.566722056
Qinghai,1990,50_,0.125741538
Qinghai,1991,0,0.019677707
Qinghai,1991,1_14,0.283105001
Qinghai,1991,15_49,0.568269539
Qinghai,1991,50_,0.128947753
Qinghai,1992,0,0.019677707
Qinghai,1992,1_14,0.278351304
Qinghai,1992,15_49,0.569817022
Qinghai,1992,50_,0.132153968
Qinghai,1993,0,0.019677707
Qinghai,1993,1_14,0.273597606
Qinghai,1993,15_49,0.571364505
Qinghai,1993,50_,0.135360183
Qinghai,1994,0,0.019677707
Qinghai,1994,1_14,0.268843908
Qinghai,1994,15_49,0.572911987
Qinghai,1994,50_,0.138566398
Qinghai,1995,0,0.019677707
Qinghai,1995,1_14,0.26409021
Qinghai,1995,15_49,0.57445947
Qinghai,1995,50_,0.141772613
Qinghai,1996,0,0.018843869
Qinghai,1996,1_14,0.26187492
Qinghai,1996,15_49,0.575569627
Qinghai,1996,50_,0.143711584
Qinghai,1997,0,0.018010031
Qinghai,1997,1_14,0.25965963
Qinghai,1997,15_49,0.576679784
Qinghai,1997,50_,0.145650556
Qinghai,1998,0,0.017176192
Qinghai,1998,1_14,0.25744434
Qinghai,1998,15_49,0.577789941
Qinghai,1998,50_,0.147589527
Qinghai,1999,0,0.016342354
Qinghai,1999,1_14,0.255229049
Qinghai,1999,15_49,0.578900098
Qinghai,1999,50_,0.149528498
Qinghai,2000,0,0.015508516
Qinghai,2000,1_14,0.253013759
Qinghai,2000,15_49,0.580010255
Qinghai,2000,50_,0.151467469
Qinghai,2001,0,0.015013102
Qinghai,2001,1_14,0.247944574
Qinghai,2001,15_49,0.579091024
Qinghai,2001,50_,0.1579513
Qinghai,2002,0,0.014517688
Qinghai,2002,1_14,0.242875388
Qinghai,2002,15_49,0.578171793
Qinghai,2002,50_,0.164435132
Qinghai,2003,0,0.014022274
Qinghai,2003,1_14,0.237806202
Qinghai,2003,15_49,0.577252562
Qinghai,2003,50_,0.170918963
Qinghai,2004,0,0.013526859
Qinghai,2004,1_14,0.232737016
Qinghai,2004,15_49,0.576333331
Qinghai,2004,50_,0.177402794
Qinghai,2005,0,0.013031445
Qinghai,2005,1_14,0.22766783
Qinghai,2005,15_49,0.5754141
Qinghai,2005,50_,0.183886625
Qinghai,2006,0,0.012972429
Qinghai,2006,1_14,0.221426833
Qinghai,2006,15_49,0.582712602
Qinghai,2006,50_,0.182888136
Qinghai,2007,0,0.012913413
Qinghai,2007,1_14,0.215185836
Qinghai,2007,15_49,0.590011104
Qinghai,2007,50_,0.181889647
Qinghai,2008,0,0.012854397
Qinghai,2008,1_14,0.208944838
Qinghai,2008,15_49,0.597309606
Qinghai,2008,50_,0.180891158
Qinghai,2009,0,0.012795381
Qinghai,2009,1_14,0.202703841
Qinghai,2009,15_49,0.604608108
Qinghai,2009,50_,0.179892669
Qinghai,2010,0,0.012736365
Qinghai,2010,1_14,0.196462843
Qinghai,2010,15_49,0.611906611
Qinghai,2010,50_,0.178894181
Qinghai,2011,0,0.01242029
Qinghai,2011,1_14,0.195067884
Qinghai,2011,15_49,0.606407725
Qinghai,2011,50_,0.186104101
Qinghai,2012,0,0.012104214
Qinghai,2012,1_14,0.193672925
Qinghai,2012,15_49,0.600908839
Qinghai,2012,50_,0.193314022
Qinghai,2013,0,0.011788139
Qinghai,2013,1_14,0.192277966
Qinghai,2013,15_49,0.595409954
Qinghai,2013,50_,0.200523942
Qinghai,2014,0,0.011472063
Qinghai,2014,1_14,0.190883006
Qinghai,2014,15_49,0.589911068
Qinghai,2014,50_,0.207733863
Ningxia,1990,0,0.01863212
Ningxia,1990,1_14,0.318748946
Ningxia,1990,15_49,0.544759524
Ningxia,1990,50_,0.11785941
Ningxia,1991,0,0.01863212
Ningxia,1991,1_14,0.314416189
Ningxia,1991,15_49,0.545645683
Ningxia,1991,50_,0.121306008
Ningxia,1992,0,0.01863212
Ningxia,1992,1_14,0.310083431
Ningxia,1992,15_49,0.546531843
Ningxia,1992,50_,0.124752605
Ningxia,1993,0,0.01863212
Ningxia,1993,1_14,0.305750674
Ningxia,1993,15_49,0.547418003
Ningxia,1993,50_,0.128199203
Ningxia,1994,0,0.01863212
Ningxia,1994,1_14,0.301417917
Ningxia,1994,15_49,0.548304162
Ningxia,1994,50_,0.131645801
Ningxia,1995,0,0.01863212
Ningxia,1995,1_14,0.297085159
Ningxia,1995,15_49,0.549190322
Ningxia,1995,50_,0.135092399
Ningxia,1996,0,0.018139551
Ningxia,1996,1_14,0.291180809
Ningxia,1996,15_49,0.553531938
Ningxia,1996,50_,0.137147702
Ningxia,1997,0,0.017646982
Ningxia,1997,1_14,0.285276458
Ningxia,1997,15_49,0.557873554
Ningxia,1997,50_,0.139203005
Ningxia,1998,0,0.017154413
Ningxia,1998,1_14,0.279372107
Ningxia,1998,15_49,0.56221517
Ningxia,1998,50_,0.141258309
Ningxia,1999,0,0.016661844
Ningxia,1999,1_14,0.273467757
Ningxia,1999,15_49,0.566556787
Ningxia,1999,50_,0.143313612
Ningxia,2000,0,0.016169276
Ningxia,2000,1_14,0.267563406
Ningxia,2000,15_49,0.570898403
Ningxia,2000,50_,0.145368915
Ningxia,2001,0,0.01587615
Ningxia,2001,1_14,0.262922601
Ningxia,2001,15_49,0.567794623
Ningxia,2001,50_,0.153406627
Ningxia,2002,0,0.015583024
Ningxia,2002,1_14,0.258281795
Ningxia,2002,15_49,0.564690844
Ningxia,2002,50_,0.161444338
Ningxia,2003,0,0.015289897
Ningxia,2003,1_14,0.253640989
Ningxia,2003,15_49,0.561587065
Ningxia,2003,50_,0.169482049
Ningxia,2004,0,0.014996771
Ningxia,2004,1_14,0.249000183
Ningxia,2004,15_49,0.558483285
Ningxia,2004,50_,0.17751976
Ningxia,2005,0,0.014703645
Ningxia,2005,1_14,0.244359377
Ningxia,2005,15_49,0.555379506
Ningxia,2005,50_,0.185557471
Ningxia,2006,0,0.01415215
Ningxia,2006,1_14,0.235883703
Ningxia,2006,15_49,0.563573983
Ningxia,2006,50_,0.186390163
Ningxia,2007,0,0.013600655
Ningxia,2007,1_14,0.227408028
Ningxia,2007,15_49,0.571768461
Ningxia,2007,50_,0.187222856
Ningxia,2008,0,0.01304916
Ningxia,2008,1_14,0.218932353
Ningxia,2008,15_49,0.579962938
Ningxia,2008,50_,0.188055548
Ningxia,2009,0,0.012497665
Ningxia,2009,1_14,0.210456679
Ningxia,2009,15_49,0.588157416
Ningxia,2009,50_,0.18888824
Ningxia,2010,0,0.01194617
Ningxia,2010,1_14,0.201981004
Ningxia,2010,15_49,0.596351893
Ningxia,2010,50_,0.189720933
Ningxia,2011,0,0.01177811
Ningxia,2011,1_14,0.199552805
Ningxia,2011,15_49,0.592422637
Ningxia,2011,50_,0.196246448
Ningxia,2012,0,0.011610049
Ningxia,2012,1_14,0.197124606
Ningxia,2012,15_49,0.588493381
Ningxia,2012,50_,0.202771964
Ningxia,2013,0,0.011441988
Ningxia,2013,1_14,0.194696408
Ningxia,2013,15_49,0.584564125
Ningxia,2013,50_,0.209297479
Ningxia,2014,0,0.011273928
Ningxia,2014,1_14,0.192268209
Ningxia,2014,15_49,0.580634869
Ningxia,2014,50_,0.215822995
Xinjiang,1990,0,0.016920037
Xinjiang,1990,1_14,0.313602076
Xinjiang,1990,15_49,0.536850486
Xinjiang,1990,50_,0.132627401
Xinjiang,1991,0,0.016920037
Xinjiang,1991,1_14,0.308307775
Xinjiang,1991,15_49,0.537562257
Xinjiang,1991,50_,0.137209931
Xinjiang,1992,0,0.016920037
Xinjiang,1992,1_14,0.303013474
Xinjiang,1992,15_49,0.538274028
Xinjiang,1992,50_,0.141792461
Xinjiang,1993,0,0.016920037
Xinjiang,1993,1_14,0.297719173
Xinjiang,1993,15_49,0.538985799
Xinjiang,1993,50_,0.146374991
Xinjiang,1994,0,0.016920037
Xinjiang,1994,1_14,0.292424872
Xinjiang,1994,15_49,0.53969757
Xinjiang,1994,50_,0.150957522
Xinjiang,1995,0,0.016920037
Xinjiang,1995,1_14,0.28713057
Xinjiang,1995,15_49,0.540409341
Xinjiang,1995,50_,0.155540052
Xinjiang,1996,0,0.016553867
Xinjiang,1996,1_14,0.281217446
Xinjiang,1996,15_49,0.547168088
Xinjiang,1996,50_,0.155060599
Xinjiang,1997,0,0.016187697
Xinjiang,1997,1_14,0.275304322
Xinjiang,1997,15_49,0.553926835
Xinjiang,1997,50_,0.154581147
Xinjiang,1998,0,0.015821527
Xinjiang,1998,1_14,0.269391197
Xinjiang,1998,15_49,0.560685582
Xinjiang,1998,50_,0.154101694
Xinjiang,1999,0,0.015455356
Xinjiang,1999,1_14,0.263478073
Xinjiang,1999,15_49,0.567444329
Xinjiang,1999,50_,0.153622242
Xinjiang,2000,0,0.015089186
Xinjiang,2000,1_14,0.257564948
Xinjiang,2000,15_49,0.574203076
Xinjiang,2000,50_,0.153142789
Xinjiang,2001,0,0.014966617
Xinjiang,2001,1_14,0.250242424
Xinjiang,2001,15_49,0.575220602
Xinjiang,2001,50_,0.159570357
Xinjiang,2002,0,0.014844049
Xinjiang,2002,1_14,0.242919899
Xinjiang,2002,15_49,0.576238127
Xinjiang,2002,50_,0.165997925
Xinjiang,2003,0,0.01472148
Xinjiang,2003,1_14,0.235597374
Xinjiang,2003,15_49,0.577255653
Xinjiang,2003,50_,0.172425493
Xinjiang,2004,0,0.014598911
Xinjiang,2004,1_14,0.228274849
Xinjiang,2004,15_49,0.578273179
Xinjiang,2004,50_,0.178853062
Xinjiang,2005,0,0.014476342
Xinjiang,2005,1_14,0.220952324
Xinjiang,2005,15_49,0.579290704
Xinjiang,2005,50_,0.18528063
Xinjiang,2006,0,0.014518393
Xinjiang,2006,1_14,0.214728829
Xinjiang,2006,15_49,0.586046621
Xinjiang,2006,50_,0.184706157
Xinjiang,2007,0,0.014560443
Xinjiang,2007,1_14,0.208505335
Xinjiang,2007,15_49,0.592802538
Xinjiang,2007,50_,0.184131684
Xinjiang,2008,0,0.014602493
Xinjiang,2008,1_14,0.20228184
Xinjiang,2008,15_49,0.599558455
Xinjiang,2008,50_,0.183557212
Xinjiang,2009,0,0.014644543
Xinjiang,2009,1_14,0.196058346
Xinjiang,2009,15_49,0.606314372
Xinjiang,2009,50_,0.182982739
Xinjiang,2010,0,0.014686593
Xinjiang,2010,1_14,0.189834851
Xinjiang,2010,15_49,0.613070289
Xinjiang,2010,50_,0.182408267
Xinjiang,2011,0,0.0147191
Xinjiang,2011,1_14,0.19253801
Xinjiang,2011,15_49,0.605319776
Xinjiang,2011,50_,0.187423114
Xinjiang,2012,0,0.014751607
Xinjiang,2012,1_14,0.195241168
Xinjiang,2012,15_49,0.597569264
Xinjiang,2012,50_,0.192437961
Xinjiang,2013,0,0.014784114
Xinjiang,2013,1_14,0.197944326
Xinjiang,2013,15_49,0.589818751
Xinjiang,2013,50_,0.197452808
Xinjiang,2014,0,0.014816622
Xinjiang,2014,1_14,0.200647484
Xinjiang,2014,15_49,0.582068239
Xinjiang,2014,50_,0.202467656